country_code,latitude,longitude,Country,ISO3,ISO2,Unit,Year,Temp(C)
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1985,0.062
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1986,0.328
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1987,0.11
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1988,0.073
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1989,-0.203
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1990,0.222
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1991,0.251
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1992,0.144
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1993,-0.192
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1994,0.096
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1995,0.404
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1996,0.291
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1997,0.087
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1998,0.498
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F1999,-0.142
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2000,0.125
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2001,0.406
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2002,0.508
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2003,0.591
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2004,
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2005,
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2006,0.571
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2007,0.547
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2008,0.25
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2009,0.603
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2010,0.312
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2011,0.328
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2012,0.428
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2013,0.628
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2014,0.768
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2015,0.902
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2016,1.229
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2017,1.041
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2018,0.947
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2019,0.949
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2020,1.425
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2021,
KI,-3.370417,-168.734039,Kiribati,KIR,KI,Degree Celsius,F2022,
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1961,-0.225
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1962,0.8
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1963,0.485
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1964,-0.781
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1965,0.051
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1966,0.776
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1967,-0.621
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1968,-0.253
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1969,0.375
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1970,0.514
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1971,-0.178
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1972,-0.766
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1973,-0.274
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1974,-0.341
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1975,-0.254
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1976,-0.649
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1977,0.366
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1978,0.036
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1979,1.291
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1980,0.497
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1981,0.418
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1982,-0.142
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1983,-0.622
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1984,0.256
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1985,0.003
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1986,0.467
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1987,0.723
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1988,0.449
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1989,0.141
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1990,0.396
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1991,0.535
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1992,-0.523
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1993,-0.095
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1994,0.993
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1995,0.217
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1996,0.929
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1997,0.528
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1998,1.346
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F1999,2.064
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2000,1.28
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2001,1.27
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2002,1.604
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2003,1.564
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2004,1.519
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2005,0.724
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2006,1.911
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2007,1.085
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2008,1.434
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2009,1.323
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2010,2.602
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2011,1.373
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2012,1.562
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2013,1.349
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2014,1.451
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2015,2.104
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2016,1.695
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2017,1.962
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2018,2.358
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2019,1.895
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2020,1.975
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2021,2.676
KW,29.31166,47.481766,Kuwait,KWT,KW,Degree Celsius,F2022,2.275
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1961,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1962,-0.153
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1963,-0.303
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1964,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1965,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1966,-0.122
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1967,-0.19
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1968,-0.341
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1969,0.157
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1970,-0.185
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1971,-0.194
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1972,0.197
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1973,0.357
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1974,0.433
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1975,1.023
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1976,-0.077
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1977,0.255
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1978,0.204
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1979,0.332
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1980,0.614
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1981,0.012
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1982,0.57
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1983,0.384
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1984,0.26
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1985,0.165
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1986,0.225
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1987,0.551
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1988,0.788
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1989,0.785
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1990,0.77
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1991,0.842
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1992,0.549
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1993,1.055
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1994,1.326
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1995,1.355
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1996,0.78
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1997,1.334
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1998,1.265
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F1999,0.792
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2000,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2001,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2002,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2003,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2004,
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2005,0.987
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2006,0.925
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2007,1.077
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2008,0.884
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2009,0.787
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2010,0.989
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2011,0.675
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2012,0.743
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2013,0.899
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2014,1.106
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2015,1.347
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2016,1.284
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2017,1.257
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2018,0.865
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2019,1.237
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2020,1.278
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2021,0.957
KY,19.513469,-80.566956,Cayman Islands,CYM,KY,Degree Celsius,F2022,0.974
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1961,0.002
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1962,0.852
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1963,0.749
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1964,-0.719
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1965,-0.09
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1966,0.683
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1967,-0.944
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1968,-0.089
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1969,0.223
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1970,0.389
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1971,-0.306
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1972,-0.675
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1973,-0.535
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1974,-0.226
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1975,-0.253
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1976,-0.667
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1977,0.094
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1978,0.019
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1979,0.693
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1980,-0.229
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1981,0.017
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1982,-0.496
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1983,-0.958
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1984,-0.081
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1985,-0.015
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1986,0.233
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1987,-0.229
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1988,0.019
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1989,0.129
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1990,0.059
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1991,0.411
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1992,-1.017
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1993,-0.433
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1994,1.048
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1995,0.044
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1996,0.39
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1997,-0.103
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1998,1.001
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F1999,1.1
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2000,0.544
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2001,1.146
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2002,0.833
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2003,0.626
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2004,0.647
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2005,0.28
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2006,0.72
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2007,0.728
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2008,0.989
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2009,0.844
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2010,2.353
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2011,0.663
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2012,1.045
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2013,1.26
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2014,1.051
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2015,1.383
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2016,1.629
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2017,1.023
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2018,2.154
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2019,1.412
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2020,1.623
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2021,2.039
LB,33.854721,35.862285,Lebanon,LBN,LB,Degree Celsius,F2022,1.29
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1961,1.052
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1962,-0.483
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1963,-0.775
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1964,0.058
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1965,-0.84
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1966,0.407
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1967,0.545
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1968,0.013
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1969,-0.015
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1970,-0.553
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1971,-0.078
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1972,0.077
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1973,-0.024
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1974,0.177
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1975,0.68
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1976,0.293
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1977,0.272
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1978,-0.354
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1979,-0.081
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1980,-0.159
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1981,0.045
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1982,0.544
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1983,0.942
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1984,-0.371
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1985,-0.336
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1986,0.383
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1987,-0.045
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1988,0.929
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1989,1.089
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1990,1.308
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1991,0.184
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1992,1.09
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1993,0.635
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1994,1.925
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1995,0.9
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1996,-0.033
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1997,0.942
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1998,1.208
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F1999,0.979
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2000,1.464
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2001,1.44
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2002,1.382
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2003,1.67
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2004,0.899
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2005,0.663
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2006,0.955
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2007,1.931
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2008,1.385
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2009,1.405
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2010,0.48
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2011,1.657
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2012,1.611
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2013,0.927
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2014,2.232
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2015,2.046
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2016,2.028
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2017,1.795
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2018,2.26
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2019,2.079
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2020,2.367
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2021,1.232
LI,47.166,9.555373,Liechtenstein,LIE,LI,Degree Celsius,F2022,2.534
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1961,-0.105
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1962,-0.092
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1963,-0.029
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1964,0.07
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1965,-0.145
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1966,0.213
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1967,-0.082
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1968,-0.066
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1969,0.229
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1970,0.125
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1971,-0.334
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1972,-0.103
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1973,0.413
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1974,-0.245
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1975,-0.183
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1976,-0.117
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1977,0.038
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1978,0.091
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1979,0.327
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1980,0.419
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1981,0.151
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1982,0.137
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1983,0.637
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1984,-0.02
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1985,0.077
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1986,0.158
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1987,0.685
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1988,0.704
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1989,0.219
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1990,0.569
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1991,0.516
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1992,0.214
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1993,0.217
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1994,0.305
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1995,0.575
LK,7.873054,80.771797,Sri Lanka,LKA,LK,Degree Celsius,F1996,0.402
