country_code,latitude,longitude,Country,ISO3,ISO2,Unit,Year,Temp(C),Carbon stocks in forests,Forest area,Index of carbon stocks in forests,Index of forest extent,Land area,Share of forest area
LR,6.428055,-9.429499,Liberia,LBR,LR,Degree Celsius,F2016,1.412,926.3734,7738.48,91.42038836,91.42038957,9632,80.34136213
LR,6.428055,-9.429499,Liberia,LBR,LR,Degree Celsius,F2017,1.539,922.751,7708.22,91.06290701,91.0629058,9632,80.027201
LR,6.428055,-9.429499,Liberia,LBR,LR,Degree Celsius,F2018,1.306,919.1286,7677.96,90.70542566,90.70542203,9632,79.71303987
LR,6.428055,-9.429499,Liberia,LBR,LR,Degree Celsius,F2019,1.494,915.5062,7647.7,90.3479443,90.34793827,9632,79.39887874
LR,6.428055,-9.429499,Liberia,LBR,LR,Degree Celsius,F2020,1.593,911.8837,7617.44,89.99045308,89.9904545,9632,79.08471761
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1992,1.485,136.3368,1960,100,100,6268,31.26994257
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1993,0.297,137.5,1967.5,100.8531812,100.3826531,6268,31.38959796
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1994,0.947,138.6631,1975,101.7062891,100.7653061,6268,31.50925335
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1995,1.515,139.8262,1982.5,102.559397,101.1479592,6268,31.62890874
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1996,-0.518,140.9894,1990,103.4125783,101.5306122,6268,31.74856414
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1997,0.521,142.1525,1997.5,104.2656862,101.9132653,6268,31.86821953
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1998,0.74,143.3157,2005,105.1188674,102.2959184,6268,31.98787492
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F1999,1.49,144.4788,2012.5,105.9719753,102.6785714,6268,32.10753031
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2000,2.026,145.642,2020,106.8251565,103.0612245,6268,32.22718571
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2001,1.804,146.9405,2035,107.7775773,103.8265306,6268,32.46649649
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2002,1.917,148.239,2050,108.7299981,104.5918367,6268,32.70580728
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2003,0.182,149.5375,2065,109.6824188,105.3571429,6268,32.94511806
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2004,0.883,150.836,2080,110.6348396,106.122449,6268,33.18442884
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2005,1.206,152.1345,2095,111.5872604,106.8877551,6268,33.42373963
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2006,0.923,153.433,2110,112.5396811,107.6530612,6268,33.66305041
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2007,2.196,154.7315,2125,113.4921019,108.4183673,6268,33.9023612
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2008,2.221,156.03,2140,114.4445227,109.1836735,6267.5,34.14439569
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2009,1.396,157.3285,2155,115.3969435,109.9489796,6267.5,34.38372557
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2010,0.766,158.627,2170,116.3493642,110.7142857,6267.5,34.62305544
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2011,0.957,161.5874,2173.4,118.5207516,110.8877551,6267.4,34.67785685
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2012,1.37,164.5478,2176.8,120.6921389,111.0612245,6267.4,34.73210582
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2013,0.967,167.5083,2180.2,122.8635996,111.2346939,6267.5,34.78579976
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2014,2.238,170.4687,2183.6,125.0349869,111.4081633,6265,34.85395052
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2015,2.095,173.4291,2187,127.2063742,111.5816327,6265,34.90822027
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2016,1.944,175.419,2190,128.6659215,111.7346939,6264.2,34.96056959
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2017,1.542,176.778,2196,129.6627176,112.0408163,6264.1,35.05691161
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2018,2.427,178.038,2198,130.5868995,112.1428571,6263,35.0950024
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2019,2.642,179.52,2200,131.6739134,112.244898,6262,35.13254551
LT,55.169438,23.881275,Lithuania,LTU,LT,Degree Celsius,F2020,3.445,180.7021,2201,132.5409574,112.2959184,6262,35.14851485
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1992,,5.841178429,87.54630239,100,100,257.1759731,34.04140027
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1993,,5.975110015,87.44051459,102.2928864,99.8791636,257.1759731,34.00026587
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1994,,6.109041601,87.33472679,104.5857728,99.7583272,257.1759731,33.95913147
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1995,,6.242962815,87.22893899,106.8784816,99.63749081,257.1759731,33.91799706
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1996,,6.376894401,87.12315119,109.171368,99.51665441,257.1759731,33.87686266
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1997,,6.510815614,87.0173634,111.4640769,99.39581801,257.1759731,33.83572826
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1998,,6.6447472,86.9115756,113.7569633,99.27498161,257.1759731,33.79459386
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F1999,,6.778678787,86.8057878,116.0498497,99.15414521,257.1759731,33.75345946
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2000,1.651,6.9126,86.7,118.3425585,99.03330882,257.446,33.67696527
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2001,1.433,7.0541,86.9,120.7650149,99.26175936,257.446,33.75465146
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2002,1.393,7.1957,87.1,123.1891833,99.49020989,257.446,33.83233766
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2003,1.692,7.3372,87.3,125.6116397,99.71866043,257.446,33.91002385
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2004,1.013,7.4788,87.5,128.035808,99.94711097,257.446,33.98771004
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2005,1.129,7.6203,87.7,130.4582644,100.1755615,257.446,34.06539624
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2006,1.357,7.7619,87.9,132.8824328,100.4040121,257.446,34.14308243
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2007,1.94,7.9034,88.1,135.3048892,100.6324626,257.446,34.22076863
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2008,1.279,8.045,88.3,137.7290575,100.8609131,257.446,34.29845482
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2009,1.188,8.1865,88.5,140.1515139,101.0893637,257.446,34.37614102
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2010,0.325,8.328,88.7,142.5739703,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2011,1.343,8.3942,88.7,143.7073033,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2012,1.262,8.4604,88.7,144.8406362,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2013,0.569,8.5266,88.7,145.9739692,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2014,2.475,8.5927,88.7,147.1055902,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2015,1.528,8.6589,88.7,148.2389231,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2016,1.877,8.6474,88.7,148.042045,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2017,1.647,8.7396,88.7,149.6204936,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2018,2.468,8.831,88.7,151.1852464,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2019,2.155,8.9232,88.7,152.763695,101.3178142,257.446,34.45382721
LU,49.815273,6.129583,Luxembourg,LUX,LU,Degree Celsius,F2020,2.632,9.0403,88.7,154.7684275,101.3178142,257.446,34.45382721
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1992,1.587,197.6927,3186.6,100,100,6222.7,51.20928214
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1993,0.401,201.7774,3193.4,102.0661866,100.2133936,6222.7,51.31855947
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1994,0.689,205.8621,3200.2,104.1323731,100.4267872,6222.7,51.42783679
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1995,1.626,209.9468,3207,106.1985597,100.6401808,6222.7,51.53711411
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1996,-0.411,214.0315,3213.8,108.2647462,100.8535743,6222.7,51.64639144
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1997,0.766,218.1162,3220.6,110.3309328,101.0669679,6222.7,51.75566876
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1998,0.657,222.2009,3227.4,112.3971194,101.2803615,6222.7,51.86494608
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F1999,1.562,226.2856,3234.2,114.4633059,101.4937551,6222.7,51.97422341
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2000,2.022,230.3703,3241,116.5294925,101.7071487,6222.7,52.08350073
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2001,1.83,234.7857,3254.112,118.7629589,102.1186217,6222.7,52.29421312
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2002,1.73,239.2011,3267.224,120.9964253,102.5300948,6222.7,52.50492551
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2003,0.253,243.6165,3280.336,123.2298916,102.9415678,6222.7,52.71563791
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2004,1.027,248.0319,3293.448,125.463358,103.3530409,6222.7,52.9263503
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2005,1.355,252.4473,3306.56,127.6968244,103.7645139,6222.7,53.13706269
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2006,1.087,256.8627,3319.672,129.9302908,104.1759869,6222.7,53.34777508
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2007,2.206,261.2781,3332.784,132.1637572,104.58746,6222.7,53.55848747
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2008,2.403,265.6935,3345.896,134.3972236,104.998933,6222.7,53.76919987
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2009,1.524,270.1089,3359.008,136.63069,105.4104061,6222.7,53.97991226
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2010,0.704,274.5243,3372.12,138.8641563,105.8218791,6222.7,54.19062465
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2011,1.151,275.9038,3375.984,139.5619565,105.9431369,6222.7,54.25271988
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2012,1.408,277.2833,3379.848,140.2597567,106.0643947,6222.7,54.31481511
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2013,1.082,278.6627,3383.712,140.9575063,106.1856524,6222.7,54.37691034
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2014,2.33,280.0422,3387.576,141.6553064,106.3069102,6222.7,54.43900558
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2015,2.166,281.4217,3391.44,142.3531066,106.428168,6222.7,54.50110081
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2016,1.946,282.8972,3395.31,143.099467,106.549614,6222.7,54.56329246
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2017,1.503,284.2394,3399.18,143.7783995,106.6710601,6222.7,54.62548411
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2018,2.36,285.652,3403.05,144.4929428,106.7925061,6222.7,54.68767577
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2019,2.462,287.033,3406.92,145.1915018,106.9139522,6222.7,54.74986742
LV,56.879635,24.603189,Latvia,LVA,LV,Degree Celsius,F2020,3.55,288.4164,3410.79,145.8912747,107.0353982,6223,54.80941668
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1992,-0.404,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1993,0.306,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1994,0.47,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1995,0.344,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1996,0.541,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1997,0.472,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1998,0.76,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F1999,1.248,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2000,0.306,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2001,1.291,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2002,0.905,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2003,0.95,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2004,0.745,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2005,0.717,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2006,0.81,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2007,0.86,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2008,0.879,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2009,0.764,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2010,2.074,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2011,0.819,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2012,0.77,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2013,1.24,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2014,1.237,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2015,0.711,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2016,1.587,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2017,0.525,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2018,1.737,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2019,0.92,6.05,217,100,100,175954,0.123327688
LY,26.3351,17.228331,Libya,LBY,LY,Degree Celsius,F2020,1.174,6.05,217,100,100,175954,0.123327688
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1992,0.246,122.1392,5489.54,100,100,44630,12.30011203
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1993,0.222,123.4741,5491.665,101.0929333,100.03871,44630,12.3048734
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1994,1.019,124.8089,5493.79,102.1857847,100.07742,44630,12.30963477
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1995,1.174,126.1437,5495.915,103.2786362,100.1161299,44630,12.31439615
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1996,0.936,127.4785,5498.04,104.3714876,100.1548399,44630,12.31915752
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1997,1.271,128.8133,5500.165,105.464339,100.1935499,44630,12.32391889
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1998,1.483,130.1481,5502.29,106.5571905,100.2322599,44630,12.32868026
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F1999,0.976,131.4829,5504.415,107.6500419,100.2709699,44630,12.33344163
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2000,0.845,132.8177,5506.54,108.7428934,100.3096799,44630,12.338203
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2001,1.745,134.0515,5523.343,109.7530523,100.6157711,44630,12.37585257
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2002,1.108,135.2853,5540.146,110.7632112,100.9218623,44630,12.41350213
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2003,1.593,136.5191,5556.949,111.7733701,101.2279535,44630,12.45115169
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2004,1.029,137.7528,5573.752,112.7834471,101.5340447,44630,12.48880125
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2005,1.188,138.9866,5590.555,113.793606,101.840136,44630,12.52645082
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2006,1.389,140.2204,5607.358,114.8037649,102.1462272,44630,12.56410038
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2007,0.93,141.4542,5624.161,115.8139238,102.4523184,44630,12.60174994
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2008,1.069,142.6879,5640.964,116.8240008,102.7584096,44630,12.63939951
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2009,1.16,143.9217,5657.767,117.8341597,103.0645009,44630,12.67704907
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2010,2.02,145.1555,5674.57,118.8443186,103.3705921,44630,12.71469863
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2011,1.698,145.5484,5676.594,119.1660008,103.4074622,44630,12.7192337
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2012,1.299,145.9412,5678.618,119.487601,103.4443323,44630,12.72376877
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2013,1.233,146.3341,5680.642,119.8092832,103.4812024,44630,12.72830383
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2014,1.603,146.7269,5682.666,120.1308835,103.5180726,44630,12.7328389
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2015,1.115,147.1198,5684.69,120.4525656,103.5549427,44630,12.73737396
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2016,1.84,147.6246,5699.79,120.8658645,103.8300113,44630,12.77120771
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2017,2.131,148.1586,5711.59,121.3030706,104.0449655,44630,12.79764732
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2018,0.597,148.7041,5721.59,121.7496922,104.2271301,44630,12.82005378
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2019,1.466,149.2063,5732.09,122.1608624,104.418403,44630,12.84358055
MA,31.791702,-7.09262,Morocco,MAR,MA,Degree Celsius,F2020,2.107,149.7641,5742.49,122.6175544,104.6078542,44630,12.86688326
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1992,,29.84174612,659.8997856,100,100,1359.528293,48.53887846
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1993,,29.9941839,663.1677168,100.5108206,100.4952163,1359.528293,48.77925089
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1994,,30.14662168,666.4356479,101.0216412,100.9904326,1359.528293,49.01962332
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1995,,30.29907648,669.7035791,101.5325188,101.4856488,1359.528293,49.25999575
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1996,,30.45151426,672.9715102,102.0433393,101.9808651,1359.528293,49.50036817
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1997,,30.60396905,676.2394414,102.5542169,102.4760814,1359.528293,49.7407406
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1998,,30.75640683,679.5073726,103.0650375,102.9712977,1359.528293,49.98111303
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F1999,,30.90884461,682.7753037,103.5758581,103.4665139,1359.528293,50.22148546
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2000,,31.06129941,686.0432349,104.0867357,103.9617302,1359.528293,50.46185788
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2001,,32.90617434,696.1360291,110.2689307,105.4911737,1359.528293,51.20423259
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2002,,34.75106628,706.2288232,116.4511826,107.0206172,1359.528293,51.9466073
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2003,,36.5959412,716.3216174,122.6333776,108.5500606,1359.528293,52.68898201
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2004,,38.44083314,726.4144116,128.8156296,110.0795041,1359.528293,53.43135671
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2005,,40.28572508,736.5072058,134.9978816,111.6089476,1359.528293,54.17373142
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2006,0.479,42.1306,746.6,141.1800765,113.1383911,1345,55.50929368
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2007,1.702,43.2649,766.7,144.9811276,116.1843081,1345,57.00371747
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2008,1.267,44.3991,786.8,148.7818435,119.2302251,1345,58.49814126
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2009,1.227,45.5334,806.9,152.5828945,122.2761422,1345,59.99256506
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2010,1.185,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2011,0.985,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2012,1.653,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2013,1.444,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2014,1.503,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2015,1.702,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2016,1.474,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2017,1.275,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2018,2.232,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2019,1.823,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ME,42.708678,19.37439,Montenegro,MNE,ME,Degree Celsius,F2020,1.706,46.6676,827,156.3836105,125.3220592,1345,61.48698885
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1992,0.194,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1993,1.026,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1994,0.206,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1995,0.57,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1996,1.161,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1997,0.87,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1998,1.214,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F1999,0.375,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2000,0.647,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2001,0.583,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2002,1.246,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2003,1.238,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2004,1.214,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2005,1.396,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2006,1.097,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2007,0.933,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2008,0.548,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2009,0.96,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2010,1.63,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2011,1.207,362.316,13296,100,100,122019,10.89666363
ML,17.570692,-3.996166,Mali,MLI,ML,Degree Celsius,F2012,0.426,362.316,13296,100,100,122019,10.89666363
